N,N - Dimethylformahide
2596.0,3338.76708984375
2597.0,3319.216552734375
2598.0,3295.011474609375
2599.0,3283.711669921875
2600.0,3296.821533203125
2601.0,3329.326171875
2602.0,3363.91748046875
2603.0,3382.748779296875
2604.0,3379.619384765625
2605.0,3364.3671875
2606.0,3352.495361328125
2607.0,3350.135009765625
2608.0,3353.71142578125
2609.0,3361.372314453125
2610.0,3373.888671875
2611.0,3385.047119140625
2612.0,3385.648681640625
2613.0,3380.19140625
2614.0,3384.482666015625
2615.0,3400.835693359375
2616.0,3410.936767578125
2617.0,3401.88623046875
2618.0,3384.89990234375
2619.0,3376.706787109375
2620.0,3374.692626953125
2621.0,3364.54052734375
2622.0,3345.1875
2623.0,3332.68701171875
2624.0,3342.2080078125
2625.0,3375.72119140625
2626.0,3423.80517578125
2627.0,3469.170654296875
2628.0,3490.6962890625
2629.0,3477.16357421875
2630.0,3442.22119140625
2631.0,3418.081298828125
2632.0,3428.467041015625
2633.0,3470.684326171875
2634.0,3525.0576171875
2635.0,3573.5791015625
2636.0,3604.958740234375
2637.0,3611.560791015625
2638.0,3593.33544921875
2639.0,3563.0
2640.0,3538.833984375
2641.0,3531.044189453125
2642.0,3538.07568359375
2643.0,3554.341552734375
2644.0,3576.84814453125
2645.0,3602.890869140625
2646.0,3623.98095703125
2647.0,3628.235595703125
2648.0,3614.26123046875
2649.0,3598.611083984375
2650.0,3599.14208984375
2651.0,3611.5302734375
2652.0,3614.57568359375
2653.0,3600.73486328125
2654.0,3588.1220703125
2655.0,3596.781005859375
2656.0,3624.263671875
2657.0,3651.2255859375
2658.0,3662.60693359375
2659.0,3656.602783203125
2660.0,3639.38623046875
2661.0,3619.433349609375
2662.0,3605.60009765625
2663.0,3603.309814453125
2664.0,3609.5556640625
2665.0,3616.442138671875
2666.0,3623.389892578125
2667.0,3638.4267578125
2668.0,3658.642822265625
2669.0,3658.596435546875
2670.0,3616.36328125
2671.0,3549.024169921875
2672.0,3502.609619140625
2673.0,3503.2890625
2674.0,3533.4892578125
2675.0,3558.228515625
2676.0,3559.646484375
2677.0,3542.913330078125
2678.0,3523.26708984375
2679.0,3513.980224609375
2680.0,3518.388671875
2681.0,3527.65380859375
2682.0,3528.322265625
2683.0,3513.42041015625
2684.0,3486.9208984375
2685.0,3460.69189453125
2686.0,3447.71826171875
2687.0,3454.329833984375
2688.0,3475.977294921875
2689.0,3499.383544921875
2690.0,3508.82373046875
2691.0,3495.476318359375
2692.0,3467.024658203125
2693.0,3444.43212890625
2694.0,3440.75
2695.0,3445.83056640625
2696.0,3440.877197265625
2697.0,3424.94775390625
2698.0,3416.80078125
2699.0,3430.968505859375
2700.0,3460.191650390625
2701.0,3483.469970703125
2702.0,3488.44384765625
2703.0,3483.595947265625
2704.0,3485.843994140625
2705.0,3498.2578125
2706.0,3509.634033203125
2707.0,3516.36083984375
2708.0,3528.135009765625
2709.0,3546.27734375
2710.0,3555.84912109375
2711.0,3549.323974609375
2712.0,3538.331787109375
2713.0,3530.968994140625
2714.0,3520.0458984375
2715.0,3508.630859375
2716.0,3523.62158203125
2717.0,3581.07470703125
2718.0,3652.11572265625
2719.0,3685.250732421875
2720.0,3658.59765625
2721.0,3598.111328125
2722.0,3548.62109375
2723.0,3536.634521484375
2724.0,3559.1357421875
2725.0,3598.0849609375
2726.0,3636.7490234375
2727.0,3662.6552734375
2728.0,3670.197021484375
2729.0,3673.91015625
2730.0,3705.85888671875
2731.0,3776.733154296875
2732.0,3848.723876953125
2733.0,3876.03955078125
2734.0,3867.02978515625
2735.0,3872.4912109375
2736.0,3913.427001953125
2737.0,3957.556396484375
2738.0,3973.47509765625
2739.0,3972.914794921875
2740.0,3986.373291015625
2741.0,4023.80712890625
2742.0,4074.54443359375
2743.0,4129.58642578125
2744.0,4190.3955078125
2745.0,4259.517578125
2746.0,4329.52587890625
2747.0,4389.25146484375
2748.0,4445.87646484375
2749.0,4526.25146484375
2750.0,4638.890625
2751.0,4750.5849609375
2752.0,4827.85693359375
2753.0,4887.0234375
2754.0,4968.2451171875
2755.0,5070.9560546875
2756.0,5157.5234375
2757.0,5221.140625
2758.0,5307.482421875
2759.0,5453.13232421875
2760.0,5630.78466796875
2761.0,5776.14794921875
2762.0,5856.3271484375
2763.0,5895.93359375
2764.0,5942.27734375
2765.0,6019.22412109375
2766.0,6117.12255859375
2767.0,6218.62841796875
2768.0,6324.134765625
2769.0,6444.64453125
2770.0,6570.7802734375
2771.0,6664.9111328125
2772.0,6700.82275390625
2773.0,6703.13427734375
2774.0,6724.2861328125
2775.0,6783.4326171875
2776.0,6851.5791015625
2777.0,6899.75439453125
2778.0,6938.716796875
2779.0,7002.234375
2780.0,7103.85986328125
2781.0,7216.8134765625
2782.0,7297.15576171875
2783.0,7333.23486328125
2784.0,7366.30322265625
2785.0,7443.44921875
2786.0,7556.8828125
2787.0,7658.19482421875
2788.0,7729.73291015625
2789.0,7809.701171875
2790.0,7941.74658203125
2791.0,8124.1669921875
2792.0,8318.7451171875
2793.0,8502.9921875
2794.0,8707.0458984375
2795.0,8982.4609375
2796.0,9324.4560546875
2797.0,9656.2646484375
2798.0,9920.2451171875
2799.0,10149.560546875
2800.0,10409.01171875
2801.0,10703.1328125
2802.0,10990.009765625
2803.0,11243.525390625
2804.0,11447.6005859375
2805.0,11570.1025390625
2806.0,11600.96484375
2807.0,11585.6455078125
2808.0,11573.7177734375
2809.0,11559.8671875
2810.0,11507.20703125
2811.0,11404.09375
2812.0,11279.3759765625
2813.0,11180.2587890625
2814.0,11136.005859375
2815.0,11130.677734375
2816.0,11126.6962890625
2817.0,11115.86328125
2818.0,11111.9912109375
2819.0,11105.810546875
2820.0,11085.4521484375
2821.0,11082.7568359375
2822.0,11126.744140625
2823.0,11175.3828125
2824.0,11171.48828125
2825.0,11135.7568359375
2826.0,11127.7880859375
2827.0,11151.5146484375
2828.0,11168.9091796875
2829.0,11167.1015625
2830.0,11156.8173828125
2831.0,11150.5185546875
2832.0,11180.8154296875
2833.0,11285.591796875
2834.0,11445.5048828125
2835.0,11591.6552734375
2836.0,11692.7451171875
2837.0,11781.201171875
2838.0,11891.0693359375
2839.0,12028.5712890625
2840.0,12199.109375
2841.0,12402.9462890625
2842.0,12612.0361328125
2843.0,12809.6962890625
2844.0,13042.5302734375
2845.0,13375.7451171875
2846.0,13806.2978515625
2847.0,14274.021484375
2848.0,14752.70703125
2849.0,15278.1689453125
2850.0,15880.873046875
2851.0,16536.2890625
2852.0,17200.2578125
2853.0,17854.716796875
2854.0,18483.72265625
2855.0,19035.765625
2856.0,19465.7109375
2857.0,19801.44921875
2858.0,20107.033203125
2859.0,20379.78515625
2860.0,20545.294921875
2861.0,20561.62109375
2862.0,20470.751953125
2863.0,20333.884765625
2864.0,20166.720703125
2865.0,19958.380859375
2866.0,19715.83203125
2867.0,19467.904296875
2868.0,19249.86328125
2869.0,19094.869140625
2870.0,19012.37890625
2871.0,18968.91015625
2872.0,18928.75390625
2873.0,18917.2890625
2874.0,18988.408203125
2875.0,19122.1484375
2876.0,19226.37109375
2877.0,19258.015625
2878.0,19270.654296875
2879.0,19327.08984375
2880.0,19440.75390625
2881.0,19611.611328125
2882.0,19831.89453125
2883.0,20041.390625
2884.0,20161.408203125
2885.0,20189.271484375
2886.0,20191.935546875
2887.0,20212.595703125
2888.0,20248.474609375
2889.0,20289.28515625
2890.0,20309.328125
2891.0,20273.818359375
2892.0,20216.40625
2893.0,20230.283203125
2894.0,20321.630859375
2895.0,20377.62109375
2896.0,20345.228515625
2897.0,20327.73828125
2898.0,20432.05078125
2899.0,20616.1796875
2900.0,20756.455078125
2901.0,20809.173828125
2902.0,20858.779296875
2903.0,21024.994140625
2904.0,21343.9296875
2905.0,21747.626953125
2906.0,22153.55859375
2907.0,22545.33203125
2908.0,22958.2890625
2909.0,23422.96875
2910.0,23940.8125
2911.0,24487.970703125
2912.0,25031.609375
2913.0,25569.05859375
2914.0,26158.544921875
2915.0,26873.625
2916.0,27705.32421875
2917.0,28553.392578125
2918.0,29352.064453125
2919.0,30150.1484375
2920.0,31008.826171875
2921.0,31885.185546875
2922.0,32701.2578125
2923.0,33466.93359375
2924.0,34233.69921875
2925.0,34973.1640625
2926.0,35600.03515625
2927.0,36082.46484375
2928.0,36448.60546875
2929.0,36718.41796875
2930.0,36897.10546875
2931.0,36994.0390625
2932.0,36991.3984375
2933.0,36850.4296875
2934.0,36598.1640625
2935.0,36329.75
2936.0,36066.38671875
2937.0,35689.7265625
2938.0,35082.70703125
2939.0,34288.61328125
2940.0,33484.62109375
2941.0,32794.8515625
2942.0,32134.36328125
2943.0,31302.56640625
2944.0,30284.232421875
2945.0,29328.556640625
2946.0,28612.416015625
2947.0,28011.98046875
2948.0,27369.11328125
2949.0,26740.12109375
2950.0,26189.30859375
2951.0,25620.021484375
2952.0,25011.353515625
2953.0,24527.28125
2954.0,24212.84765625
2955.0,23867.48828125
2956.0,23354.6015625
2957.0,22779.986328125
2958.0,22280.98828125
2959.0,21855.76171875
2960.0,21446.34375
2961.0,21028.13671875
2962.0,20592.8671875
2963.0,20137.3515625
2964.0,19674.4921875
2965.0,19218.1484375
2966.0,18762.275390625
2967.0,18276.203125
2968.0,17722.41015625
2969.0,17108.9453125
2970.0,16516.59375
2971.0,16025.119140625
2972.0,15622.7744140625
2973.0,15243.4658203125
2974.0,14872.1240234375
2975.0,14545.0810546875
2976.0,14264.1708984375
2977.0,13988.158203125
2978.0,13714.796875
2979.0,13505.3291015625
2980.0,13393.6142578125
2981.0,13309.1943359375
2982.0,13150.5517578125
2983.0,12926.3515625
2984.0,12739.1279296875
2985.0,12621.7978515625
2986.0,12511.26171875
2987.0,12409.2861328125
2988.0,12421.3193359375
2989.0,12586.3779296875
2990.0,12801.6259765625
2991.0,12960.177734375
2992.0,13063.84765625
2993.0,13174.0517578125
2994.0,13315.0185546875
2995.0,13438.86328125
2996.0,13466.8876953125
2997.0,13371.7822265625
2998.0,13216.39453125
2999.0,13090.9765625
3000.0,13009.68359375
3001.0,12897.1318359375
3002.0,12700.47265625
3003.0,12473.107421875
3004.0,12289.83203125
3005.0,12133.2314453125
3006.0,11943.5068359375
3007.0,11717.96484375
3008.0,11488.5625
3009.0,11268.576171875
3010.0,11057.5244140625
3011.0,10837.97265625
3012.0,10586.36328125
3013.0,10325.103515625
3014.0,10092.1435546875
3015.0,9864.2919921875
3016.0,9621.8623046875
3017.0,9427.1142578125
3018.0,9301.080078125
3019.0,9128.8994140625
3020.0,8832.0595703125
3021.0,8511.6298828125
3022.0,8294.693359375
3023.0,8157.75341796875
3024.0,8000.74072265625
3025.0,7799.84716796875
3026.0,7610.2822265625
3027.0,7466.88037109375
3028.0,7333.22705078125
3029.0,7158.28076171875
3030.0,6962.74853515625
3031.0,6812.75
3032.0,6708.2568359375
3033.0,6593.5263671875
3034.0,6481.2822265625
3035.0,6435.13671875
3036.0,6422.7919921875
3037.0,6334.02001953125
3038.0,6151.716796875
3039.0,5976.890625
3040.0,5890.77783203125
3041.0,5885.84326171875
3042.0,5904.63330078125
3043.0,5884.396484375
3044.0,5798.4248046875
3045.0,5683.03759765625
3046.0,5596.2294921875
3047.0,5557.79833984375
3048.0,5556.10693359375
3049.0,5586.06884765625
3050.0,5650.08935546875
3051.0,5729.9892578125
3052.0,5770.99951171875
3053.0,5722.205078125
3054.0,5616.08740234375
3055.0,5552.23681640625
3056.0,5560.8427734375
3057.0,5566.81396484375
3058.0,5527.88525390625
3059.0,5496.06640625
3060.0,5506.4306640625
3061.0,5510.41455078125
3062.0,5452.4052734375
3063.0,5359.51123046875
3064.0,5323.9560546875
3065.0,5373.849609375
3066.0,5407.193359375
3067.0,5343.08447265625
3068.0,5253.06494140625
3069.0,5217.54541015625
3070.0,5194.2294921875
3071.0,5150.35205078125
3072.0,5134.7587890625
3073.0,5132.13623046875
3074.0,5060.9716796875
3075.0,4952.30126953125
3076.0,4920.48486328125
3077.0,4969.65283203125
3078.0,5011.14404296875
3079.0,5011.8427734375
3080.0,4980.10791015625
3081.0,4910.63427734375
3082.0,4846.49609375
3083.0,4852.9296875
3084.0,4886.9814453125
3085.0,4866.92236328125
3086.0,4835.20068359375
3087.0,4856.27587890625
3088.0,4857.30322265625
3089.0,4771.19091796875
3090.0,4698.90966796875
3091.0,4750.373046875
3092.0,4857.544921875
3093.0,4890.42041015625
3094.0,4847.70166015625
3095.0,4810.2265625
3096.0,4792.88720703125
3097.0,4757.07373046875
3098.0,4696.21240234375
3099.0,4614.2607421875
3100.0,4504.48388671875
3101.0,4405.37646484375
3102.0,4371.001953125
3103.0,4379.58203125
3104.0,4381.34912109375
3105.0,4388.22119140625
3106.0,4421.00390625
3107.0,4452.8720703125
3108.0,4473.4833984375
3109.0,4509.47998046875
3110.0,4539.560546875
3111.0,4497.44873046875
3112.0,4400.646484375
3113.0,4373.88330078125
3114.0,4491.26025390625
3115.0,4660.21142578125
3116.0,4699.548828125
3117.0,4521.40673828125
3118.0,4247.24267578125
3119.0,4104.74072265625
3120.0,4156.095703125
3121.0,4223.35107421875
3122.0,4163.9833984375
3123.0,4069.913330078125
3124.0,4080.00048828125
3125.0,4164.20849609375
3126.0,4240.59228515625
3127.0,4346.5537109375
3128.0,4504.79296875
3129.0,4563.85400390625
3130.0,4404.22412109375
3131.0,4174.94189453125
3132.0,4089.550537109375
3133.0,4121.5546875
3134.0,4110.94482421875
3135.0,4034.32958984375
3136.0,3998.47021484375
3137.0,4050.439208984375
3138.0,4108.09423828125
3139.0,4090.26171875
3140.0,4063.375
3141.0,4148.896484375
3142.0,4287.701171875
3143.0,4271.02392578125
3144.0,4039.238525390625
3145.0,3774.074462890625
3146.0,3667.78466796875
3147.0,3754.1982421875
3148.0,3957.12255859375
3149.0,4159.5400390625
3150.0,4246.5966796875
3151.0,4191.5068359375
3152.0,4074.837890625
3153.0,3982.7353515625
3154.0,3946.542724609375
3155.0,3968.54541015625
3156.0,4016.784912109375
3157.0,4019.15185546875
3158.0,3945.4970703125
3159.0,3872.791015625
3160.0,3907.010986328125
3161.0,4045.119140625
3162.0,4152.0986328125
3163.0,4112.4345703125
3164.0,4003.752685546875
3165.0,4020.76171875
3166.0,4172.14404296875
3167.0,4221.73486328125
3168.0,4052.6669921875
3169.0,3873.86962890625
3170.0,3899.305419921875
3171.0,4049.601318359375
3172.0,4131.4873046875
3173.0,4099.9453125
3174.0,4024.343994140625
3175.0,3970.680419921875
3176.0,3976.93359375
3177.0,4023.722900390625
3178.0,4041.381103515625
3179.0,4012.92724609375
3180.0,3982.049560546875
3181.0,3946.575927734375
3182.0,3900.547607421875
3183.0,3926.162353515625
3184.0,4042.16455078125
3185.0,4093.96435546875
3186.0,3986.16064453125
3187.0,3819.387451171875
3188.0,3678.005126953125
3189.0,3547.6865234375
3190.0,3492.96826171875
3191.0,3632.620849609375
3192.0,3889.98193359375
3193.0,4007.67333984375
3194.0,3897.61767578125
3195.0,3758.67333984375
3196.0,3719.6591796875
3197.0,3660.577392578125
3198.0,3550.45849609375
3199.0,3561.611572265625
3200.0,3704.72216796875
3201.0,3774.037841796875
3202.0,3690.84521484375
3203.0,3569.255859375
3204.0,3533.748779296875
3205.0,3630.71337890625
3206.0,3781.77099609375
3207.0,3855.892578125
3208.0,3846.37841796875
3209.0,3798.980224609375
3210.0,3678.911865234375
3211.0,3565.564697265625
3212.0,3685.667724609375
3213.0,3985.893798828125
3214.0,4092.188720703125
3215.0,3912.77783203125
3216.0,3774.402099609375
3217.0,3803.071533203125
3218.0,3745.474365234375
3219.0,3526.348876953125
3220.0,3398.733642578125
3221.0,3476.063720703125
3222.0,3626.997802734375
3223.0,3762.92333984375
3224.0,3824.440673828125
3225.0,3697.334716796875
3226.0,3416.27734375
3227.0,3205.14794921875
3228.0,3224.874267578125
3229.0,3458.280517578125
3230.0,3763.201904296875
3231.0,3949.758056640625
3232.0,3934.404541015625
3233.0,3834.633056640625
3234.0,3835.544921875
3235.0,3977.92626953125
3236.0,4103.44482421875
3237.0,4042.99609375
3238.0,3857.67431640625
3239.0,3761.01025390625
3240.0,3805.55810546875
3241.0,3883.412841796875
3242.0,3994.2451171875
3243.0,4181.7333984375
3244.0,4300.3408203125
3245.0,4186.9560546875
3246.0,3925.234375
3247.0,3721.17236328125
3248.0,3671.986328125
3249.0,3708.951416015625
3250.0,3673.36328125
3251.0,3509.477294921875
3252.0,3362.767578125
3253.0,3385.85498046875
3254.0,3537.741943359375
3255.0,3679.7587890625
3256.0,3768.145751953125
3257.0,3837.731201171875
3258.0,3890.33154296875
3259.0,3893.668212890625
3260.0,3823.8115234375
3261.0,3736.190185546875
3262.0,3775.44970703125
3263.0,3937.543701171875
3264.0,4011.0439453125
3265.0,3953.89990234375
3266.0,3955.26953125
3267.0,4035.76904296875
3268.0,4009.430908203125
3269.0,3840.091796875
3270.0,3729.938720703125
3271.0,3824.16845703125
3272.0,4018.111572265625
3273.0,4159.94677734375
3274.0,4208.63671875
3275.0,4115.23193359375
3276.0,3898.33154296875
3277.0,3767.997314453125
3278.0,3854.263916015625
3279.0,4019.53173828125
3280.0,4071.212646484375
3281.0,3970.126220703125
3282.0,3854.197509765625
3283.0,3867.41748046875
3284.0,3946.228271484375
3285.0,3950.921875
3286.0,3886.40625
3287.0,3761.433837890625
3288.0,3540.861572265625
3289.0,3382.8994140625
3290.0,3461.08642578125
3291.0,3608.29736328125
3292.0,3641.727783203125
3293.0,3718.897216796875
3294.0,3969.087890625
3295.0,4226.53515625
3296.0,4290.9443359375
3297.0,4148.4990234375
3298.0,3983.044677734375
3299.0,3935.281494140625
3300.0,3868.511474609375
3301.0,3694.829345703125
3302.0,3637.995361328125
3303.0,3808.54248046875
3304.0,3969.130126953125
3305.0,3911.296142578125
3306.0,3747.252685546875
3307.0,3742.502685546875
3308.0,3893.96044921875
3309.0,3926.96240234375
3310.0,3849.6630859375
3311.0,3941.4736328125
3312.0,4138.9052734375
3313.0,4173.10498046875
3314.0,4070.12451171875
3315.0,3933.524658203125
3316.0,3795.536865234375
3317.0,3836.180419921875
3318.0,4088.789306640625
3319.0,4242.3916015625
3320.0,4176.6787109375
3321.0,4118.5830078125
3322.0,4161.2861328125
3323.0,4162.70068359375
3324.0,4081.399169921875
3325.0,4045.934814453125
3326.0,4056.68408203125
3327.0,3946.5078125
3328.0,3722.55126953125
3329.0,3582.34130859375
3330.0,3639.7236328125
3331.0,3815.106201171875
3332.0,3832.4150390625
3333.0,3593.69287109375
3334.0,3471.95556640625
3335.0,3619.1826171875
3336.0,3648.479736328125
3337.0,3504.463134765625
3338.0,3548.5244140625
3339.0,3783.713623046875
3340.0,3994.062744140625
3341.0,4120.06640625
3342.0,4074.768310546875
3343.0,3930.548095703125
3344.0,4003.17724609375
3345.0,4270.7548828125
3346.0,4424.662109375
3347.0,4357.65673828125
3348.0,4067.223876953125
3349.0,3706.20361328125
3350.0,3540.488525390625
3351.0,3438.81689453125
3352.0,3249.756591796875
3353.0,3267.679443359375
3354.0,3540.777587890625
3355.0,3732.0576171875
3356.0,3763.625244140625
3357.0,3780.903076171875
3358.0,3867.34375
3359.0,3983.80224609375
3360.0,3979.71630859375
3361.0,3860.7861328125
3362.0,3832.510986328125
3363.0,3909.068603515625
3364.0,3934.103515625
3365.0,3987.46142578125
3366.0,4151.71044921875
3367.0,4115.77880859375
3368.0,3782.29638671875
3369.0,3618.648681640625
3370.0,3839.677978515625
3371.0,4172.87646484375
3372.0,4316.04345703125
3373.0,4095.181396484375
3374.0,3812.58837890625
3375.0,3941.941162109375
3376.0,4177.91357421875
3377.0,4029.2216796875
3378.0,3701.818359375
3379.0,3508.884521484375
3380.0,3552.095703125
3381.0,3794.69384765625
3382.0,3919.718505859375
3383.0,3907.0498046875
3384.0,4099.3935546875
3385.0,4362.55224609375
3386.0,4444.97900390625
3387.0,4573.21484375
3388.0,4813.0087890625
3389.0,4904.22412109375
3390.0,4732.43701171875
3391.0,4259.83447265625
3392.0,3667.000732421875
3393.0,3455.019775390625
3394.0,3693.5244140625
3395.0,3939.918701171875
3396.0,3999.095703125
3397.0,3888.99462890625
3398.0,3593.89404296875
3399.0,3314.79931640625
3400.0,3408.86279296875
3401.0,3927.57666015625
3402.0,4365.29052734375
3403.0,4257.1748046875
3404.0,3955.3662109375
3405.0,3966.0146484375
3406.0,4015.496337890625
3407.0,3777.09716796875
3408.0,3598.4375
3409.0,3722.46630859375
3410.0,3884.7265625
3411.0,4002.352294921875
3412.0,4167.82861328125
3413.0,4296.193359375
3414.0,4383.17236328125
3415.0,4297.404296875
3416.0,3862.947021484375
3417.0,3568.62060546875
3418.0,3772.706298828125
3419.0,4005.010498046875
3420.0,3969.96826171875
3421.0,3767.7705078125
3422.0,3536.148681640625
3423.0,3505.191650390625
3424.0,3625.303466796875
3425.0,3700.25537109375
